사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자,호선,구,동,상세주소,전화번호,상세주소_역이름
20191211,경원선,1903,도봉산,8054.0,4731.0,20191214,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191211,7호선,2712,도봉산,11100.0,13000.0,20191214,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191212,경원선,1903,도봉산,8660.0,5382.0,20191215,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191212,7호선,2712,도봉산,11152.0,12988.0,20191215,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191213,경원선,1903,도봉산,8819.0,5284.0,20191216,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191213,7호선,2712,도봉산,10923.0,12581.0,20191216,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191214,경원선,1903,도봉산,9438.0,6143.0,20191217,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191214,7호선,2712,도봉산,8055.0,10218.0,20191217,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191215,경원선,1903,도봉산,9285.0,6284.0,20191218,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191215,7호선,2712,도봉산,6201.0,8904.0,20191218,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191216,경원선,1903,도봉산,8311.0,5253.0,20191219,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191216,7호선,2712,도봉산,10719.0,12337.0,20191219,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191217,경원선,1903,도봉산,7232.0,4198.0,20191220,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191217,7호선,2712,도봉산,10583.0,11824.0,20191220,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191218,경원선,1903,도봉산,8721.0,5373.0,20191221,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191218,7호선,2712,도봉산,10957.0,12649.0,20191221,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191219,경원선,1903,도봉산,8465.0,5283.0,20191222,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191219,7호선,2712,도봉산,10825.0,12814.0,20191222,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191220,경원선,1903,도봉산,8923.0,5361.0,20191223,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191220,7호선,2712,도봉산,10786.0,12317.0,20191223,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191221,경원선,1903,도봉산,8962.0,5829.0,20191224,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191221,7호선,2712,도봉산,7898.0,10330.0,20191224,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191222,경원선,1903,도봉산,9034.0,6098.0,20191225,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191222,7호선,2712,도봉산,6121.0,8855.0,20191225,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191223,경원선,1903,도봉산,7933.0,4716.0,20191226,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191223,7호선,2712,도봉산,10093.0,11416.0,20191226,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191224,경원선,1903,도봉산,8605.0,5203.0,20191227,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191224,7호선,2712,도봉산,10120.0,11447.0,20191227,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191225,경원선,1903,도봉산,7253.0,4875.0,20191228,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191225,7호선,2712,도봉산,5568.0,7703.0,20191228,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191226,경원선,1903,도봉산,8024.0,4665.0,20191229,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191226,7호선,2712,도봉산,10008.0,11532.0,20191229,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191227,경원선,1903,도봉산,8465.0,5126.0,20191230,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191227,7호선,2712,도봉산,10087.0,11573.0,20191230,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191228,경원선,1903,도봉산,9338.0,6075.0,20191231,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191228,7호선,2712,도봉산,7479.0,9825.0,20191231,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191229,경원선,1903,도봉산,8027.0,5252.0,20200101,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191229,7호선,2712,도봉산,5626.0,8103.0,20200101,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191230,경원선,1903,도봉산,7670.0,4705.0,20200102,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191230,7호선,2712,도봉산,9632.0,11012.0,20200102,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191231,경원선,1903,도봉산,7135.0,4063.0,20200103,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191231,7호선,2712,도봉산,8965.0,10060.0,20200103,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200101,7호선,2712,도봉산,4028.0,5811.0,20200104,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200101,경원선,1903,도봉산,5909.0,4044.0,20200104,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200102,경원선,1903,도봉산,7864.0,4691.0,20200105,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200102,7호선,2712,도봉산,9587.0,10966.0,20200105,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200103,경원선,1903,도봉산,8115.0,4867.0,20200106,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200103,7호선,2712,도봉산,9913.0,11344.0,20200106,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200104,경원선,1903,도봉산,8934.0,5854.0,20200107,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200104,7호선,2712,도봉산,7218.0,9552.0,20200107,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200105,경원선,1903,도봉산,8656.0,5876.0,20200108,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200105,7호선,2712,도봉산,5601.0,8192.0,20200108,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200106,경원선,1903,도봉산,7191.0,4317.0,20200109,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200106,7호선,2712,도봉산,9734.0,10809.0,20200109,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200107,경원선,1903,도봉산,6411.0,3693.0,20200110,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200107,7호선,2712,도봉산,9302.0,10555.0,20200110,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200108,경원선,1903,도봉산,7451.0,4496.0,20200111,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200108,7호선,2712,도봉산,9709.0,11122.0,20200111,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200109,경원선,1903,도봉산,8172.0,4965.0,20200112,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200109,7호선,2712,도봉산,9932.0,11413.0,20200112,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200110,경원선,1903,도봉산,8425.0,5101.0,20200113,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200110,7호선,2712,도봉산,10156.0,11427.0,20200113,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200111,경원선,1903,도봉산,8753.0,5754.0,20200114,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200111,7호선,2712,도봉산,7360.0,9620.0,20200114,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200112,경원선,1903,도봉산,8548.0,5826.0,20200115,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200112,7호선,2712,도봉산,5654.0,8460.0,20200115,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200113,경원선,1903,도봉산,7645.0,4578.0,20200116,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200113,7호선,2712,도봉산,9789.0,11136.0,20200116,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200114,7호선,2712,도봉산,9930.0,11417.0,20200117,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200114,경원선,1903,도봉산,7856.0,4754.0,20200117,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200115,경원선,1903,도봉산,7842.0,4801.0,20200118,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200115,7호선,2712,도봉산,9703.0,11294.0,20200118,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200116,7호선,2712,도봉산,9930.0,11538.0,20200119,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200116,경원선,1903,도봉산,8014.0,4825.0,20200119,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200117,경원선,1903,도봉산,8210.0,4908.0,20200120,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200117,7호선,2712,도봉산,10073.0,11334.0,20200120,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200118,경원선,1903,도봉산,8981.0,5888.0,20200121,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200118,7호선,2712,도봉산,7135.0,9583.0,20200121,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200119,경원선,1903,도봉산,7370.0,4896.0,20200122,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200119,7호선,2712,도봉산,5457.0,7705.0,20200122,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200120,7호선,2712,도봉산,9919.0,11314.0,20200123,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200120,경원선,1903,도봉산,7843.0,4721.0,20200123,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200121,경원선,1903,도봉산,7927.0,4662.0,20200124,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200121,7호선,2712,도봉산,9787.0,11429.0,20200124,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200122,경원선,1903,도봉산,7804.0,4714.0,20200125,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200122,7호선,2712,도봉산,9962.0,11305.0,20200125,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200123,경원선,1903,도봉산,7582.0,4494.0,20200126,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200123,7호선,2712,도봉산,9352.0,10856.0,20200126,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200124,7호선,2712,도봉산,3752.0,5277.0,20200127,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200124,경원선,1903,도봉산,4755.0,3158.0,20200127,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200125,경원선,1903,도봉산,4501.0,2862.0,20200128,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200125,7호선,2712,도봉산,3812.0,5229.0,20200128,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200126,경원선,1903,도봉산,7616.0,5039.0,20200129,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200126,7호선,2712,도봉산,4870.0,7096.0,20200129,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200127,경원선,1903,도봉산,6751.0,4416.0,20200130,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200127,7호선,2712,도봉산,4757.0,6413.0,20200130,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200128,경원선,1903,도봉산,7246.0,4279.0,20200131,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200128,7호선,2712,도봉산,9101.0,10200.0,20200131,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200129,경원선,1903,도봉산,7932.0,4796.0,20200201,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200129,7호선,2712,도봉산,9653.0,11165.0,20200201,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200130,7호선,2712,도봉산,9661.0,11195.0,20200202,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200130,경원선,1903,도봉산,7956.0,4839.0,20200202,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200131,경원선,1903,도봉산,7811.0,4645.0,20200203,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20200131,7호선,2712,도봉산,9555.0,10948.0,20200203,7,도봉구,도봉동,서울특별시 도봉구 도봉동 38-3,6311-7100,도봉산역
20191201,분당선,1849,강남구청,3851.0,4600.0,20191204,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191201,7호선,2732,강남구청,6852.0,7302.0,20191204,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191202,분당선,1849,강남구청,11236.0,12850.0,20191205,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191202,7호선,2732,강남구청,17592.0,19724.0,20191205,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191203,분당선,1849,강남구청,11445.0,13363.0,20191206,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191203,7호선,2732,강남구청,18190.0,20350.0,20191206,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191204,분당선,1849,강남구청,11809.0,13637.0,20191207,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191204,7호선,2732,강남구청,18544.0,20764.0,20191207,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
20191205,분당선,1849,강남구청,11586.0,13423.0,20191208,7,강남구,삼성동,서울특별시 강남구 삼성동 111-44,6311-7300,강남구청역
