company,date,closing_price
에스티팜,2017.11.06,"33,300"
에스티팜,2017.11.03,"32,900"
에스티팜,2017.11.02,"34,050"
에스티팜,2017.11.01,"34,400"
에스티팜,2017.10.31,"33,000"
에스티팜,2017.10.30,"33,500"
에스티팜,2017.10.27,"33,400"
에스티팜,2017.10.26,"33,800"
에스티팜,2017.10.25,"34,650"
에스티팜,2017.10.24,"34,700"
에스티팜,2017.10.23,"35,850"
에스티팜,2017.10.20,"35,000"
에스티팜,2017.10.19,"34,300"
에스티팜,2017.10.18,"34,900"
에스티팜,2017.10.17,"32,500"
에스티팜,2017.10.16,"32,750"
에스티팜,2017.10.13,"33,050"
에스티팜,2017.10.12,"34,100"
에스티팜,2017.10.11,"33,650"
에스티팜,2017.10.10,"32,900"
에스티팜,2017.09.29,"33,000"
에스티팜,2017.09.28,"32,050"
에스티팜,2017.09.27,"32,050"
에스티팜,2017.09.26,"32,450"
에스티팜,2017.09.25,"31,700"
에스티팜,2017.09.22,"33,350"
에스티팜,2017.09.21,"34,300"
에스티팜,2017.09.20,"34,600"
에스티팜,2017.09.19,"32,400"
에스티팜,2017.09.18,"32,150"
에스티팜,2017.09.15,"31,550"
에스티팜,2017.09.14,"31,600"
에스티팜,2017.09.13,"31,450"
에스티팜,2017.09.12,"31,950"
에스티팜,2017.09.11,"32,900"
에스티팜,2017.09.08,"33,400"
에스티팜,2017.09.07,"34,050"
에스티팜,2017.09.06,"33,800"
에스티팜,2017.09.05,"33,500"
에스티팜,2017.09.04,"34,700"
에스티팜,2017.09.01,"35,950"
에스티팜,2017.08.31,"34,950"
에스티팜,2017.08.30,"34,950"
에스티팜,2017.08.29,"35,800"
에스티팜,2017.08.28,"35,700"
에스티팜,2017.08.25,"35,650"
에스티팜,2017.08.24,"35,500"
에스티팜,2017.08.23,"34,800"
에스티팜,2017.08.22,"34,250"
에스티팜,2017.08.21,"35,600"
에스티팜,2017.08.18,"36,500"
에스티팜,2017.08.17,"36,000"
에스티팜,2017.08.16,"36,200"
에스티팜,2017.08.14,"36,400"
에스티팜,2017.08.11,"36,750"
에스티팜,2017.08.10,"38,300"
에스티팜,2017.08.09,"37,850"
에스티팜,2017.08.08,"38,250"
에스티팜,2017.08.07,"38,950"
에스티팜,2017.08.04,"36,700"
에스티팜,2017.08.03,"37,400"
에스티팜,2017.08.02,"38,950"
에스티팜,2017.08.01,"39,550"
에스티팜,2017.07.31,"39,200"
에스티팜,2017.07.28,"40,100"
에스티팜,2017.07.27,"40,700"
에스티팜,2017.07.26,"38,700"
에스티팜,2017.07.25,"38,950"
에스티팜,2017.07.24,"39,050"
에스티팜,2017.07.21,"39,250"
에스티팜,2017.07.20,"40,200"
에스티팜,2017.07.19,"40,300"
에스티팜,2017.07.18,"40,500"
에스티팜,2017.07.17,"39,350"
에스티팜,2017.07.14,"39,000"
에스티팜,2017.07.13,"39,200"
에스티팜,2017.07.12,"38,500"
에스티팜,2017.07.11,"39,250"
에스티팜,2017.07.10,"38,600"
에스티팜,2017.07.07,"39,750"
에스티팜,2017.07.06,"40,050"
에스티팜,2017.07.05,"40,150"
에스티팜,2017.07.04,"40,350"
에스티팜,2017.07.03,"40,000"
에스티팜,2017.06.30,"41,550"
에스티팜,2017.06.29,"42,750"
에스티팜,2017.06.28,"41,100"
에스티팜,2017.06.27,"42,100"
에스티팜,2017.06.26,"43,200"
에스티팜,2017.06.23,"43,800"
에스티팜,2017.06.22,"42,850"
에스티팜,2017.06.21,"42,000"
에스티팜,2017.06.20,"41,850"
에스티팜,2017.06.19,"43,600"
에스티팜,2017.06.16,"43,350"
에스티팜,2017.06.15,"44,150"
에스티팜,2017.06.14,"45,900"
에스티팜,2017.06.13,"48,100"
에스티팜,2017.06.12,"49,300"
에스티팜,2017.06.09,"49,900"
에스티팜,2017.06.08,"49,800"
에스티팜,2017.06.07,"49,300"
에스티팜,2017.06.05,"49,400"
에스티팜,2017.06.02,"49,100"
에스티팜,2017.06.01,"49,000"
에스티팜,2017.05.31,"48,950"
에스티팜,2017.05.30,"47,400"
에스티팜,2017.05.29,"47,550"
에스티팜,2017.05.26,"48,400"
에스티팜,2017.05.25,"48,100"
에스티팜,2017.05.24,"48,100"
에스티팜,2017.05.23,"47,800"
에스티팜,2017.05.22,"47,800"
에스티팜,2017.05.19,"47,900"
에스티팜,2017.05.18,"46,800"
에스티팜,2017.05.17,"46,850"
에스티팜,2017.05.16,"47,500"
에스티팜,2017.05.15,"47,600"
에스티팜,2017.05.12,"47,250"
에스티팜,2017.05.11,"47,600"
에스티팜,2017.05.10,"45,750"
에스티팜,2017.05.08,"47,650"
에스티팜,2017.05.04,"46,550"
에스티팜,2017.05.02,"45,000"
에스티팜,2017.04.28,"45,750"
에스티팜,2017.04.27,"45,550"
에스티팜,2017.04.26,"45,700"
에스티팜,2017.04.25,"45,900"
에스티팜,2017.04.24,"47,000"
에스티팜,2017.04.21,"46,550"
에스티팜,2017.04.20,"45,950"
에스티팜,2017.04.19,"45,700"
에스티팜,2017.04.18,"45,700"
에스티팜,2017.04.17,"45,800"
에스티팜,2017.04.14,"45,700"
에스티팜,2017.04.13,"45,000"
에스티팜,2017.04.12,"44,300"
에스티팜,2017.04.11,"41,800"
에스티팜,2017.04.10,"39,800"
에스티팜,2017.04.07,"41,600"
에스티팜,2017.04.06,"41,450"
에스티팜,2017.04.05,"42,450"
에스티팜,2017.04.04,"42,400"
에스티팜,2017.04.03,"43,100"
에스티팜,2017.03.31,"40,800"
에스티팜,2017.03.30,"39,750"
에스티팜,2017.03.29,"40,200"
에스티팜,2017.03.28,"40,300"
에스티팜,2017.03.27,"39,850"
에스티팜,2017.03.24,"39,900"
에스티팜,2017.03.23,"40,650"
에스티팜,2017.03.22,"41,800"
에스티팜,2017.03.21,"42,000"
에스티팜,2017.03.20,"42,250"
에스티팜,2017.03.17,"41,800"
에스티팜,2017.03.16,"42,150"
에스티팜,2017.03.15,"41,450"
에스티팜,2017.03.14,"42,500"
에스티팜,2017.03.13,"43,100"
에스티팜,2017.03.10,"43,500"
에스티팜,2017.03.09,"43,750"
에스티팜,2017.03.08,"42,550"
에스티팜,2017.03.07,"43,200"
에스티팜,2017.03.06,"43,300"
에스티팜,2017.03.03,"43,000"
에스티팜,2017.03.02,"43,700"
에스티팜,2017.02.28,"43,550"
에스티팜,2017.02.27,"42,900"
에스티팜,2017.02.24,"42,550"
에스티팜,2017.02.23,"41,800"
에스티팜,2017.02.22,"41,750"
에스티팜,2017.02.21,"41,800"
에스티팜,2017.02.20,"42,900"
에스티팜,2017.02.17,"43,400"
에스티팜,2017.02.16,"43,500"
에스티팜,2017.02.15,"43,100"
에스티팜,2017.02.14,"41,750"
에스티팜,2017.02.13,"41,700"
에스티팜,2017.02.10,"41,800"
에스티팜,2017.02.09,"41,500"
에스티팜,2017.02.08,"44,850"
에스티팜,2017.02.07,"45,750"
에스티팜,2017.02.06,"46,000"
에스티팜,2017.02.03,"44,900"
에스티팜,2017.02.02,"45,750"
에스티팜,2017.02.01,"46,700"
에스티팜,2017.01.31,"45,000"
에스티팜,2017.01.26,"44,550"
에스티팜,2017.01.25,"45,800"
에스티팜,2017.01.24,"46,750"
에스티팜,2017.01.23,"46,500"
에스티팜,2017.01.20,"46,250"
에스티팜,2017.01.19,"45,000"
에스티팜,2017.01.18,"45,100"
에스티팜,2017.01.17,"46,050"
에스티팜,2017.01.16,"47,100"
에스티팜,2017.01.13,"47,500"
에스티팜,2017.01.12,"47,600"
에스티팜,2017.01.11,"47,950"
에스티팜,2017.01.10,"47,200"
에스티팜,2017.01.09,"47,200"
에스티팜,2017.01.06,"47,900"
에스티팜,2017.01.05,"47,400"
에스티팜,2017.01.04,"46,750"
에스티팜,2017.01.03,"44,950"
에스티팜,2017.01.02,"43,800"
에스티팜,2016.12.29,"44,850"
에스티팜,2016.12.28,"46,150"
에스티팜,2016.12.27,"45,700"
에스티팜,2016.12.26,"44,800"
에스티팜,2016.12.23,"44,650"
에스티팜,2016.12.22,"44,200"
에스티팜,2016.12.21,"43,800"
에스티팜,2016.12.20,"43,050"
에스티팜,2016.12.19,"43,900"
에스티팜,2016.12.16,"45,500"
에스티팜,2016.12.15,"44,850"
에스티팜,2016.12.14,"44,850"
에스티팜,2016.12.13,"44,850"
에스티팜,2016.12.12,"43,900"
에스티팜,2016.12.09,"43,100"
에스티팜,2016.12.08,"43,650"
에스티팜,2016.12.07,"42,700"
에스티팜,2016.12.06,"41,050"
에스티팜,2016.12.05,"39,450"
에스티팜,2016.12.02,"39,950"
에스티팜,2016.12.01,"40,950"
에스티팜,2016.11.30,"40,250"
에스티팜,2016.11.29,"40,850"
에스티팜,2016.11.28,"40,150"
에스티팜,2016.11.25,"37,650"
에스티팜,2016.11.24,"36,250"
에스티팜,2016.11.23,"38,850"
에스티팜,2016.11.22,"42,200"
에스티팜,2016.11.21,"42,050"
에스티팜,2016.11.18,"43,650"
에스티팜,2016.11.17,"44,400"
에스티팜,2016.11.16,"45,500"
에스티팜,2016.11.15,"44,450"
에스티팜,2016.11.14,"45,750"
에스티팜,2016.11.11,"47,800"
에스티팜,2016.11.10,"48,300"
에스티팜,2016.11.09,"43,450"
에스티팜,2016.11.08,"44,950"
에스티팜,2016.11.07,"45,750"
에스티팜,2016.11.04,"44,200"
에스티팜,2016.11.03,"44,000"
에스티팜,2016.11.02,"43,000"
에스티팜,2016.11.01,"47,050"
에스티팜,2016.10.31,"47,100"
에스티팜,2016.10.28,"49,750"
에스티팜,2016.10.27,"50,800"
에스티팜,2016.10.26,"47,900"
에스티팜,2016.10.25,"46,450"
에스티팜,2016.10.24,"47,300"
에스티팜,2016.10.21,"49,000"
에스티팜,2016.10.20,"48,700"
에스티팜,2016.10.19,"50,300"
에스티팜,2016.10.18,"50,200"
에스티팜,2016.10.17,"51,200"
에스티팜,2016.10.14,"53,900"
에스티팜,2016.10.13,"53,600"
에스티팜,2016.10.12,"55,000"
에스티팜,2016.10.11,"54,100"
에스티팜,2016.10.10,"54,200"
에스티팜,2016.10.07,"53,700"
에스티팜,2016.10.06,"54,300"
에스티팜,2016.10.05,"57,000"
에스티팜,2016.10.04,"57,800"
에스티팜,2016.09.30,"56,100"
에스티팜,2016.09.29,"58,000"
에스티팜,2016.09.28,"57,300"
에스티팜,2016.09.27,"54,500"
에스티팜,2016.09.26,"52,800"
에스티팜,2016.09.23,"53,000"
에스티팜,2016.09.22,"51,300"
에스티팜,2016.09.21,"52,500"
에스티팜,2016.09.20,"51,000"
에스티팜,2016.09.19,"50,400"
에스티팜,2016.09.13,"50,700"
에스티팜,2016.09.12,"52,400"
에스티팜,2016.09.09,"52,200"
에스티팜,2016.09.08,"52,000"
에스티팜,2016.09.07,"51,900"
에스티팜,2016.09.06,"52,200"
에스티팜,2016.09.05,"52,400"
에스티팜,2016.09.02,"53,500"
에스티팜,2016.09.01,"53,100"
에스티팜,2016.08.31,"52,300"
에스티팜,2016.08.30,"53,000"
에스티팜,2016.08.29,"53,300"
에스티팜,2016.08.26,"53,500"
에스티팜,2016.08.25,"53,800"
에스티팜,2016.08.24,"52,100"
에스티팜,2016.08.23,"55,300"
에스티팜,2016.08.22,"55,600"
에스티팜,2016.08.19,"54,700"
에스티팜,2016.08.18,"50,500"
에스티팜,2016.08.17,"50,800"
에스티팜,2016.08.16,"52,700"
에스티팜,2016.08.12,"53,400"
에스티팜,2016.08.11,"53,100"
에스티팜,2016.08.10,"54,100"
에스티팜,2016.08.09,"51,600"
에스티팜,2016.08.08,"51,900"
에스티팜,2016.08.05,"53,300"
에스티팜,2016.08.04,"53,800"
에스티팜,2016.08.03,"56,000"
에스티팜,2016.08.02,"55,500"
에스티팜,2016.08.01,"53,200"
에스티팜,2016.07.29,"52,000"
에스티팜,2016.07.28,"49,500"
에스티팜,2016.07.27,"49,500"
에스티팜,2016.07.26,"51,000"
에스티팜,2016.07.25,"50,000"
에스티팜,2016.07.22,"51,000"
에스티팜,2016.07.21,"49,950"
에스티팜,2016.07.20,"48,600"
에스티팜,2016.07.19,"47,050"
에스티팜,2016.07.18,"47,100"
에스티팜,2016.07.15,"47,500"
에스티팜,2016.07.14,"47,150"
에스티팜,2016.07.13,"47,250"
에스티팜,2016.07.12,"49,400"
에스티팜,2016.07.11,"49,400"
에스티팜,2016.07.08,"48,100"
에스티팜,2016.07.07,"48,800"
에스티팜,2016.07.06,"46,000"
에스티팜,2016.07.05,"45,700"
에스티팜,2016.07.04,"45,750"
에스티팜,2016.07.01,"46,150"
에스티팜,2016.06.30,"43,100"
에스티팜,2016.06.29,"44,100"
에스티팜,2016.06.28,"44,000"
에스티팜,2016.06.27,"43,800"
에스티팜,2016.06.24,"44,000"
에스티팜,2016.06.23,"48,800"
KTis,2020.02.20,"2,195"
KTis,2020.02.19,"2,205"
KTis,2020.02.18,"2,195"
KTis,2020.02.17,"2,210"
KTis,2020.02.14,"2,250"
KTis,2020.02.13,"2,215"
KTis,2020.02.12,"2,205"
KTis,2020.02.11,"2,180"
KTis,2020.02.10,"2,150"
KTis,2020.02.07,"2,120"
KTis,2020.02.06,"2,140"
KTis,2020.02.05,"2,130"
KTis,2020.02.04,"2,120"
KTis,2020.02.03,"2,100"
KTis,2020.01.31,"2,095"
KTis,2020.01.30,"2,140"
KTis,2020.01.29,"2,180"
KTis,2020.01.28,"2,175"
KTis,2020.01.23,"2,240"
KTis,2020.01.22,"2,240"
KTis,2020.01.21,"2,230"
KTis,2020.01.20,"2,260"
KTis,2020.01.17,"2,265"
KTis,2020.01.16,"2,255"
KTis,2020.01.15,"2,245"
KTis,2020.01.14,"2,245"
KTis,2020.01.13,"2,235"
KTis,2020.01.10,"2,225"
KTis,2020.01.09,"2,220"
KTis,2020.01.08,"2,185"
KTis,2020.01.07,"2,270"
KTis,2020.01.06,"2,260"
KTis,2020.01.03,"2,295"
KTis,2020.01.02,"2,315"
KTis,2019.12.30,"2,300"
KTis,2019.12.27,"2,325"
KTis,2019.12.26,"2,380"
KTis,2019.12.24,"2,330"
KTis,2019.12.23,"2,305"
KTis,2019.12.20,"2,300"
KTis,2019.12.19,"2,305"
KTis,2019.12.18,"2,300"
KTis,2019.12.17,"2,290"
KTis,2019.12.16,"2,300"
KTis,2019.12.13,"2,295"
KTis,2019.12.12,"2,255"
KTis,2019.12.11,"2,250"
KTis,2019.12.10,"2,240"
KTis,2019.12.09,"2,250"
KTis,2019.12.06,"2,265"
KTis,2019.12.05,"2,230"
KTis,2019.12.04,"2,260"
KTis,2019.12.03,"2,280"
KTis,2019.12.02,"2,290"
KTis,2019.11.29,"2,265"
KTis,2019.11.28,"2,280"
KTis,2019.11.27,"2,270"
KTis,2019.11.26,"2,260"
KTis,2019.11.25,"2,235"
KTis,2019.11.22,"2,210"
KTis,2019.11.21,"2,205"
KTis,2019.11.20,"2,250"
KTis,2019.11.19,"2,285"
KTis,2019.11.18,"2,305"
KTis,2019.11.15,"2,300"
KTis,2019.11.14,"2,295"
KTis,2019.11.13,"2,290"
KTis,2019.11.12,"2,305"
KTis,2019.11.11,"2,310"
KTis,2019.11.08,"2,270"
KTis,2019.11.07,"2,270"
KTis,2019.11.06,"2,245"
KTis,2019.11.05,"2,220"
KTis,2019.11.04,"2,225"
KTis,2019.11.01,"2,220"
KTis,2019.10.31,"2,215"
KTis,2019.10.30,"2,220"
KTis,2019.10.29,"2,225"
KTis,2019.10.28,"2,205"
KTis,2019.10.25,"2,190"
KTis,2019.10.24,"2,230"
KTis,2019.10.23,"2,235"
KTis,2019.10.22,"2,250"
KTis,2019.10.21,"2,200"
KTis,2019.10.18,"2,215"
KTis,2019.10.17,"2,220"
KTis,2019.10.16,"2,215"
KTis,2019.10.15,"2,225"
KTis,2019.10.14,"2,225"
KTis,2019.10.11,"2,225"
KTis,2019.10.10,"2,230"
KTis,2019.10.08,"2,235"
KTis,2019.10.07,"2,250"
KTis,2019.10.04,"2,250"
KTis,2019.10.02,"2,270"
KTis,2019.10.01,"2,275"
KTis,2019.09.30,"2,255"
KTis,2019.09.27,"2,260"
KTis,2019.09.26,"2,250"
KTis,2019.09.25,"2,230"
KTis,2019.09.24,"2,260"
KTis,2019.09.23,"2,270"
KTis,2019.09.20,"2,280"
KTis,2019.09.19,"2,255"
KTis,2019.09.18,"2,260"
KTis,2019.09.17,"2,225"
KTis,2019.09.16,"2,230"
KTis,2019.09.11,"2,220"
KTis,2019.09.10,"2,220"
KTis,2019.09.09,"2,215"
KTis,2019.09.06,"2,220"
KTis,2019.09.05,"2,210"
KTis,2019.09.04,"2,205"
KTis,2019.09.03,"2,200"
KTis,2019.09.02,"2,185"
KTis,2019.08.30,"2,180"
KTis,2019.08.29,"2,150"
KTis,2019.08.28,"2,140"
KTis,2019.08.27,"2,130"
KTis,2019.08.26,"2,135"
KTis,2019.08.23,"2,180"
KTis,2019.08.22,"2,180"
KTis,2019.08.21,"2,170"
KTis,2019.08.20,"2,180"
KTis,2019.08.19,"2,130"
KTis,2019.08.16,"2,100"
KTis,2019.08.14,"2,140"
KTis,2019.08.13,"2,125"
KTis,2019.08.12,"2,125"
KTis,2019.08.09,"2,110"
KTis,2019.08.08,"2,105"
KTis,2019.08.07,"2,075"
KTis,2019.08.06,"2,035"
KTis,2019.08.05,"2,075"
KTis,2019.08.02,"2,140"
KTis,2019.08.01,"2,190"
KTis,2019.07.31,"2,185"
KTis,2019.07.30,"2,205"
KTis,2019.07.29,"2,185"
KTis,2019.07.26,"2,235"
KTis,2019.07.25,"2,285"
KTis,2019.07.24,"2,300"
KTis,2019.07.23,"2,300"
KTis,2019.07.22,"2,300"
KTis,2019.07.19,"2,295"
KTis,2019.07.18,"2,290"
KTis,2019.07.17,"2,300"
KTis,2019.07.16,"2,330"
KTis,2019.07.15,"2,325"
KTis,2019.07.12,"2,330"
KTis,2019.07.11,"2,330"
KTis,2019.07.10,"2,330"
KTis,2019.07.09,"2,305"
KTis,2019.07.08,"2,305"
KTis,2019.07.05,"2,375"
KTis,2019.07.04,"2,375"
KTis,2019.07.03,"2,400"
KTis,2019.07.02,"2,430"
KTis,2019.07.01,"2,410"
KTis,2019.06.28,"2,425"
KTis,2019.06.27,"2,435"
KTis,2019.06.26,"2,440"
KTis,2019.06.25,"2,445"
KTis,2019.06.24,"2,455"
KTis,2019.06.21,"2,450"
KTis,2019.06.20,"2,465"
KTis,2019.06.19,"2,460"
KTis,2019.06.18,"2,455"
KTis,2019.06.17,"2,450"
KTis,2019.06.14,"2,430"
KTis,2019.06.13,"2,460"
KTis,2019.06.12,"2,440"
KTis,2019.06.11,"2,460"
KTis,2019.06.10,"2,450"
KTis,2019.06.07,"2,405"
KTis,2019.06.05,"2,380"
KTis,2019.06.04,"2,350"
KTis,2019.06.03,"2,350"
KTis,2019.05.31,"2,360"
KTis,2019.05.30,"2,365"
KTis,2019.05.29,"2,375"
KTis,2019.05.28,"2,400"
KTis,2019.05.27,"2,380"
KTis,2019.05.24,"2,395"
KTis,2019.05.23,"2,445"
KTis,2019.05.22,"2,505"
KTis,2019.05.21,"2,515"
KTis,2019.05.20,"2,500"
KTis,2019.05.17,"2,560"
KTis,2019.05.16,"2,555"
KTis,2019.05.15,"2,520"
KTis,2019.05.14,"2,485"
KTis,2019.05.13,"2,485"
KTis,2019.05.10,"2,465"
KTis,2019.05.09,"2,455"
KTis,2019.05.08,"2,525"
KTis,2019.05.07,"2,550"
KTis,2019.05.03,"2,600"
KTis,2019.05.02,"2,600"
KTis,2019.04.30,"2,580"
KTis,2019.04.29,"2,570"
KTis,2019.04.26,"2,560"
KTis,2019.04.25,"2,600"
KTis,2019.04.24,"2,650"
KTis,2019.04.23,"2,650"
KTis,2019.04.22,"2,660"
KTis,2019.04.19,"2,670"
KTis,2019.04.18,"2,680"
KTis,2019.04.17,"2,710"
KTis,2019.04.16,"2,700"
KTis,2019.04.15,"2,740"
KTis,2019.04.12,"2,720"
KTis,2019.04.11,"2,695"
KTis,2019.04.10,"2,665"
KTis,2019.04.09,"2,690"
KTis,2019.04.08,"2,630"
KTis,2019.04.05,"2,635"
KTis,2019.04.04,"2,640"
